調價日期,無鉛汽油92,無鉛汽油95,無鉛汽油98,超級/高級柴油,二行程無鉛,煤油,甲種漁船油(KL),乙種漁船油(KL),低硫燃料油(0.5%)(KL),甲種低硫燃料油/低硫鍋爐油(0.5%)(KL),特種低硫燃料油(KL),低硫鍋爐油(1%)(KL)
2013/6/10,32.5,34,36,31.2,28,40.5,23993,19078,21102,22462,19053,12336
2013/6/3,32.5,34,36,31.3,28,40.5,24093,19178,21102,22462,19053,12336
2013/6/2,32.6,34.1,36.1,31.4,28,40.5,24193,19278,21102,22462,19053,12336
2013/5/20,32.6,34.1,36.1,31.4,28,40.5,24193,19278,21438,22863,19053,12336
2013/5/15,32.6,34.1,36.1,31.3,28,40.5,24093,19178,21438,22863,19053,12336
2013/5/13,32.6,34.1,36.1,31.3,28,40,24093,19178,21438,22863,19053,12336
2013/5/2,32.3,33.8,35.8,31,28,40,23793,18878,21438,22863,19053,12336
2013/4/29,32.3,33.8,35.8,31,28,40,23793,18878,22079,23539,19053,12336
2013/4/24,32,33.5,35.5,30.7,28,40,23493,18578,22079,23539,19053,12336
2013/4/22,32,33.5,35.5,30.7,28,40.5,23493,18578,22079,23539,19053,12336
2013/4/17,33,34.5,36.5,31.8,28,40.5,24593,19678,22079,23539,19053,12336
2013/4/15,33,34.5,36.5,31.8,28,41.5,24593,19678,22079,23539,19053,12336
2013/4/8,33.6,35.1,37.1,32.4,28,41.5,25193,20278,22079,23539,19053,12336
2013/4/2,33.5,35,37,32.4,28,41.5,25193,20278,22079,23539,19053,12336
2013/4/1,33.5,35,37,32.4,28,41.5,25193,20278,22479,24078,19053,12336
2013/3/25,33.3,34.8,36.8,32.2,28,41.5,24993,20078,22479,24078,19053,12336
2013/3/18,33.4,34.9,36.9,32.3,28,41.5,25093,20178,22479,24078,19053,12336
2013/3/13,33.5,35,37,32.4,28,41.5,25193,20278,22479,24078,19053,12336
2013/3/11,33.5,35,37,32.4,28,42,25193,20278,22479,24078,19053,12336
2013/3/6,33.9,35.4,37.4,32.8,28,42,25593,20678,22479,24078,19053,12336
2013/3/4,33.9,35.4,37.4,32.8,28,43,25593,20678,22479,24078,19053,12336
2013/3/2,34.5,36,38,33.5,28,43,26293,21378,22479,24078,19053,12336
2013/2/27,34.5,36,38,33.5,28,43,26293,21378,21518,23066,19053,12336
2013/2/25,34.5,36,38,33.5,28,44,26293,21378,21518,23066,19053,12336
2013/2/20,34.9,36.4,38.4,33.8,28,44,26593,21678,21518,23066,19053,12336
2013/2/18,34.9,36.4,38.4,33.8,28,42.5,26593,21678,21518,23066,19053,12336
2013/2/11,34.6,36.1,38.1,33.6,28,42.5,26393,21478,21518,23066,19053,12336
2013/2/6,34.2,35.7,37.7,33.1,28,42.5,25893,20978,21518,23066,19053,12336
2013/2/4,34.2,35.7,37.7,33.1,28,41.5,25893,20978,21518,23066,19053,12336
2013/2/2,33.6,35.1,37.1,32.5,28,41.5,25293,20378,21518,23066,19053,12336
2013/1/28,33.6,35.1,37.1,32.5,28,41.5,25293,20378,20748,22465,19053,12336
2013/1/21,33.3,34.8,36.8,32.2,28,41.5,24993,20078,20748,22465,19053,12336
2013/1/7,33.5,35,37,32.3,28,41.5,25093,20178,20748,22465,19053,12336
2013/1/2,33.3,34.8,36.8,32.1,28,41.5,24893,19978,20748,22465,19053,12336
2012/12/31,33.3,34.8,36.8,32.1,28,41.5,24893,19978,20874,22559,19053,12336
2012/12/26,33.2,34.7,36.7,32,28,41.5,24793,19878,20874,22559,19053,12336
2012/12/24,33.2,34.7,36.7,32,28,41,24793,19878,20874,22559,19053,12336
2012/12/19,32.9,34.4,36.4,31.8,28,41,24593,19678,20874,22559,19053,12336
2012/12/17,32.9,34.4,36.4,31.8,28,42,24593,19678,20874,22559,19053,12336
2012/12/10,33.2,34.7,36.7,32,28,42,24793,19878,20874,22559,19053,12336
2012/12/3,33.5,35,37,32.3,28,42,25093,20178,20874,22559,19053,12336
2012/12/2,33.6,35.1,37.1,32.4,28,42,25193,20278,20874,22559,19053,12336
2012/11/26,33.6,35.1,37.1,32.4,28,42,25193,20278,22193,23676,19053,12336
2012/11/19,33.2,34.7,36.7,32,28,42,24793,19878,22193,23676,19053,12336
2012/11/14,33,34.5,36.5,31.8,28,42,24593,19678,22193,23676,19053,12336
2012/11/12,33,34.5,36.5,31.8,28,42.5,24593,19678,22193,23676,19053,12336
2012/11/5,33.3,34.8,36.8,32.1,28,42.5,24893,19978,22193,23676,19053,12336
2012/11/2,33.4,34.9,36.9,32.2,28,42.5,24993,20078,22193,23676,19053,12336
2012/10/31,33.4,34.9,36.9,32.2,28,42.5,24993,20078,23569,24858,19053,12336
2012/10/29,33.4,34.9,36.9,32.2,28,43,24993,20078,23569,24858,19053,12336
2012/10/22,34,35.5,37.5,32.9,28,43,25693,20778,23569,24858,19053,12336
2012/10/15,34.1,35.6,37.6,33,28,43,25793,20878,23569,24858,19053,12336
2012/10/2,33.7,35.2,37.2,32.6,28,43,25393,20478,23569,24858,19053,12336
2012/10/1,33.7,35.2,37.2,32.6,28,43,25393,20478,23472,24566,19053,12336
2012/9/26,34,35.5,37.5,32.9,28,43,25693,20778,23472,24566,19053,12336
2012/9/24,34,35.5,37.5,32.9,28,43.5,25693,20778,23472,24566,19053,12336
2012/9/17,34.8,36.3,38.3,33.8,28,43.5,26593,21678,23472,24566,19053,12336
2012/9/10,34.7,36.2,38.2,33.6,28,43.5,26393,21478,23472,24566,19053,12336
2012/9/3,34.5,36,38,33.4,28,43.5,26193,21278,23472,24566,19053,12336
2012/9/2,34.8,36.3,38.3,33.8,28,43.5,26593,21678,23472,24566,19053,12336
2012/8/27,34.8,36.3,38.3,33.8,28,43.5,26593,21678,21708,22704,19053,12336
2012/8/22,34.5,36,38,33.4,28,43.5,26193,21278,21708,22704,19053,12336
2012/8/20,34.5,36,38,33.4,28,42.5,26193,21278,21708,22704,19053,12336
2012/8/15,33.9,35.4,37.4,32.8,28,42.5,25593,20678,21708,22704,19053,12336
2012/8/13,33.9,35.4,37.4,32.8,28,41.5,25593,20678,21708,22704,19053,12336
2012/8/8,33.1,34.6,36.6,31.9,28,41.5,24693,19778,21708,22704,19053,12336
2012/8/6,33.1,34.6,36.6,31.9,28,41,24693,19778,21708,22704,19053,12336
2012/8/2,32.8,34.3,36.3,31.6,28,41,24393,19478,21708,22704,19053,12336
2012/7/30,32.8,34.3,36.3,31.6,28,41,24393,19478,20823,22032,19053,12336
2012/7/25,32.9,34.4,36.4,31.7,28,41,24493,19578,20823,22032,19053,12336
2012/7/23,32.9,34.4,36.4,31.7,28,40,24493,19578,20823,22032,19053,12336
2012/7/16,32,33.5,35.5,30.7,28,40,23493,18578,20823,22032,19053,12336
2012/7/11,31.8,33.3,35.3,30.5,28,40,23293,18378,20823,22032,19053,12336
2012/7/9,31.8,33.3,35.3,30.5,28,39,23293,18378,20823,22032,19053,12336
2012/7/2,30.8,32.3,34.3,29.4,28,39,22193,17278,20823,22032,19053,12336
2012/6/27,31,32.5,34.5,29.6,28,39,22393,17478,22259,23452,19053,12336
2012/6/25,31,32.5,34.5,29.6,28,39.5,22393,17478,22259,23452,19053,12336
2012/6/18,31.4,32.9,34.9,30.3,28,39.5,23093,18178,22259,23452,19053,12336
2012/6/13,31.5,33,35,30.4,28,39.5,23193,18278,22259,23452,19053,12336
2012/6/11,31.5,33,35,30.4,28,40,23193,18278,22259,23452,19053,12336
2012/6/6,32,33.5,35.5,31,28,40,23793,18878,22259,23452,19053,12336
2012/6/4,32,33.5,35.5,31,28,41,23793,18878,22259,23452,19053,12336
2012/6/2,32.2,33.7,35.7,31.2,28,41,23993,19078,22259,23452,19053,12336
2012/5/28,32.2,33.7,35.7,31.2,28,41,23993,19078,23200,24371,19053,12336
2012/5/21,32.5,34,36,31.5,28,41,24293,19378,23200,24371,19053,12336
2012/5/16,32.6,34.1,36.1,31.7,28,41,24493,19578,23200,24371,19053,12336
2012/5/14,32.6,34.1,36.1,31.7,28,42,24493,19578,23200,24371,19053,12336
2012/5/7,33.1,34.6,36.6,32.2,28,42,24993,20078,23200,24371,19053,12336
2012/5/2,33.2,34.7,36.7,32.3,28,42,25093,20178,23200,24371,19053,12336
2012/4/30,33.2,34.7,36.7,32.3,28,42,25093,20178,23527,23757,19053,12336
2012/4/23,33.3,34.8,36.8,32.4,28,42,25193,20278,23527,23757,19053,12336
2012/4/18,33.6,35.1,37.1,32.7,28,42,25493,20578,23527,23757,19053,12336
2012/4/16,33.6,35.1,37.1,32.7,28,43,25493,20578,23527,23757,19053,12336
2012/4/9,33.9,35.4,37.4,33,28,43,25793,20878,23527,23757,19053,12336
2012/4/2,34,35.5,37.5,33.1,28,43,25893,20978,23527,23757,19053,12336
2012/3/26,31.7,32.4,33.9,29.9,28,43,22693,17778,21087,21812,19053,12336
2012/3/19,31.8,32.5,34,30,28,43,22793,17878,21087,21812,19053,12336
2012/3/12,31.7,32.4,33.9,29.9,28,43,22693,17778,21087,21812,19053,12336
2012/3/5,31.6,32.3,33.8,29.8,28,43,22593,17678,21087,21812,19053,12336
2012/3/2,31.5,32.2,33.7,29.7,28,43,22493,17578,21087,21812,19053,12336
2012/3/1,31.5,32.2,33.7,29.7,28,43,22493,17578,21131,21758,19053,12336
2012/2/27,31.5,32.2,33.7,29.7,28,42,22493,17578,21131,21758,19053,12336
2012/2/22,31.2,31.9,33.4,29.4,28,42,22193,17278,21131,21758,19053,12336
2012/2/20,31.2,31.9,33.4,29.4,28,41.5,22193,17278,21131,21758,19053,12336
2012/2/13,31,31.7,33.2,29.1,28,41.5,21893,16978,21131,21758,19053,12336
2012/2/6,30.6,31.3,32.8,28.7,28,41.5,21493,16578,21131,21758,19053,12336
2012/2/2,30.6,31.3,32.8,28.8,28,41.5,21593,16678,21131,21758,19053,12336
2012/1/2,30.6,31.3,32.8,28.8,28,41.5,21593,16678,20313,21244,19053,12336
2011/12/21,30.6,31.3,32.8,28.8,28,41.5,21593,16678,20653,21562,19053,12336
2011/12/19,30.6,31.3,32.8,28.8,28,42.5,21593,16678,20653,21562,19053,12336
2011/12/12,30.9,31.6,33.1,29.1,28,42.5,21893,16978,20653,21562,19053,12336
2011/12/5,31,31.7,33.2,29.2,28,42.5,21993,17078,20653,21562,19053,12336
2011/12/2,30.9,31.6,33.1,29.1,28,42.5,21893,16978,20653,21562,19053,12336
2011/11/28,30.9,31.6,33.1,29.1,28,42.5,21893,16978,20121,21102,19053,12336
2011/11/21,31.2,31.9,33.4,29.4,28,42.5,22193,17278,20121,21102,19053,12336
2011/11/16,31.3,32,33.5,29.5,28,42.5,22293,17378,20121,21102,19053,12336
2011/11/14,31.3,32,33.5,29.5,28,42,22293,17378,20121,21102,19053,12336
2011/11/7,30.9,31.6,33.1,29,28,42,21793,16878,20121,21102,19053,12336
2011/11/2,31.1,31.8,33.3,29.2,28,42,21993,17078,20121,21102,19053,12336
2011/10/26,31.1,31.8,33.3,29.2,28,42,21993,17078,19859,20975,19053,12336
2011/10/24,31.1,31.8,33.3,29.2,28,41,21993,17078,19859,20975,19053,12336
2011/10/17,31,31.7,33.2,29.1,28,41,21893,16978,19859,20975,19053,12336
2011/10/10,30.6,31.3,32.8,28.6,28,41,21393,16478,19859,20975,19053,12336
2011/10/3,30.9,31.6,33.1,28.9,28,41,21693,16778,19859,20975,19053,12336
2011/10/2,31.2,31.9,33.4,29.2,28,41,21993,17078,19859,20975,19053,12336
2011/9/7,31.2,31.9,33.4,29.2,28,41,21993,17078,19539,20714,19053,12336
2011/9/5,31.2,31.9,33.4,29.2,28,40.5,21993,17078,19539,20714,19053,12336
2011/9/2,30.9,31.6,33.1,28.9,28,40.5,21693,16778,19539,20714,19053,12336
2011/8/29,30.9,31.6,33.1,28.9,28,40.5,21693,16778,19765,20946,19053,12336
2011/8/22,30.8,31.5,33,28.8,28,40.5,21593,16678,19765,20946,19053,12336
2011/8/15,30.6,31.3,32.8,28.6,28,40.5,21393,16478,19765,20946,19053,12336
2011/8/10,31.2,31.9,33.4,29.2,28,40.5,21993,17078,19765,20946,19053,12336
2011/8/8,31.2,31.9,33.4,29.2,28,41.5,21993,17078,19765,20946,19053,12336
2011/8/2,31.5,32.2,33.7,29.6,28,41.5,22393,17478,19765,20946,19053,12336
2011/7/27,31.5,32.2,33.7,29.6,28,41.5,22393,17478,19572,20867,19053,12336
2011/7/25,31.5,32.2,33.7,29.6,28,41,22393,17478,19572,20867,19053,12336
2011/7/18,31.5,32.2,33.7,29.5,28,41,22293,17378,19572,20867,19053,12336
2011/7/13,31.2,31.9,33.4,29.2,28,41,21993,17078,19572,20867,19053,12336
2011/7/11,31.2,31.9,33.4,29.2,28,40,21993,17078,19572,20867,19053,12336
2011/7/4,30.9,31.6,33.1,28.9,28,40,21693,16778,19572,20867,19053,12336
2011/7/2,31.1,31.8,33.3,29.1,28,40,21893,16978,19572,20867,19053,12336
2011/6/29,31.1,31.8,33.3,29.1,28,40,21893,16978,19391,20836,19053,12336
2011/6/27,31.1,31.8,33.3,29.1,28,41.5,21893,16978,19391,20836,19053,12336
2011/6/13,31.6,32.3,33.8,29.6,28,41.5,22393,17478,19391,20836,19053,12336
2011/6/6,31.5,32.2,33.7,29.5,28,41.5,22293,17378,19391,20836,19053,12336
2011/6/2,31.4,32.1,33.6,29.4,28,41.5,22193,17278,19391,20836,19053,12336
2011/5/30,31.4,32.1,33.6,29.4,28,41.5,22193,17278,20050,21445,19053,12336
2011/5/23,31.4,32.1,33.6,29.3,28,41.5,22093,17178,20050,21445,19053,12336
2011/5/18,31.5,32.2,33.7,29.5,28,41.5,22293,17378,20050,21445,19053,12336
2011/5/16,31.5,32.2,33.7,29.5,28,42.5,22293,17378,20050,21445,19053,12336
2011/5/11,31.9,32.6,34.1,29.9,28,42.5,22693,17778,20050,21445,19053,12336
2011/5/9,31.9,32.6,34.1,29.9,28,43.5,22693,17778,20050,21445,19053,12336
2011/5/2,32.5,33.2,34.7,30.5,28,43.5,23293,18378,20050,21445,19053,12336
2011/4/25,32.4,33.1,34.6,30.4,28,43.5,23193,18278,19605,21015,19053,12336
2011/4/18,32.5,33.2,34.7,30.5,28,43.5,23293,18378,19605,21015,19053,12336
2011/4/13,32.4,33.1,34.6,30.4,28,43.5,23193,18278,19605,21015,19053,12336
2011/4/11,32.4,33.1,34.6,30.4,28,43,23193,18278,19605,21015,19053,12336
2011/4/7,32,32.7,34.2,30,28,43,22793,17878,19605,21015,19053,12336
2011/4/4,32,32.7,34.2,30,28,42.5,22793,17878,19605,21015,19053,12336
2011/4/2,32.1,32.8,34.3,30,28,42.5,22793,17878,19605,21015,19053,12336
2011/3/28,32.1,32.8,34.3,30,28,42.5,22793,17878,18953,20205,19053,12336
2011/3/21,31.9,32.6,34.1,29.8,28,42.5,22593,17678,18953,20205,19053,12336
2011/3/9,32.1,32.8,34.3,30,28,42.5,22793,17878,18953,20205,19053,12336
2011/3/7,32.1,32.8,34.3,30,28,42,22793,17878,18953,20205,19053,12336
2011/3/2,31.8,32.5,34,29.7,28,42,22493,17578,18953,20205,19053,12336
2011/2/28,31.8,32.5,34,29.7,28,40,22493,17578,18248,19541,19053,12336
2011/2/23,31.1,31.8,33.3,28.9,28,40,21693,16778,18248,19541,19053,12336
2011/2/21,31.1,31.8,33.3,28.9,28,39.5,21693,16778,18248,19541,19053,12336
2011/2/16,30.8,31.5,33,28.6,28,39.5,21393,16478,18248,19541,19053,12336
2011/1/31,30.8,31.5,33,28.6,28,39,21393,16478,18248,19541,19053,12336
2011/1/17,31,31.7,33.2,28.8,28,39,21593,16678,18248,19541,19053,12336
2011/1/10,30.9,31.6,33.1,28.7,28,39,21493,16578,18248,19541,19053,12336
2011/1/2,30.8,31.5,33,28.6,28,39,21393,16478,18248,19541,19053,12336
2010/12/27,30.8,31.5,33,28.6,28,39,21393,16478,17778,19044,19053,12336
2010/12/20,30.6,31.3,32.8,28.4,28,39,21193,16278,17778,19044,19053,12336
2010/12/15,30.5,31.2,32.7,28.3,28,39,21093,16178,17778,19044,19053,12336
2010/12/13,30.5,31.2,32.7,28.3,28,38.5,21093,16178,17778,19044,19053,12336
2010/12/8,30.1,30.8,32.3,27.9,28,38.5,20693,15778,17778,19044,19053,12336
2010/12/6,30.1,30.8,32.3,27.9,28,37.5,20693,15778,17778,19044,19053,12336
2010/12/2,29.8,30.5,32,27.5,28,37.5,20293,15378,17778,19044,19053,12336
2010/11/29,29.8,30.5,32,27.5,28,37.5,20293,15378,17201,18479,19053,12336
2010/11/24,29.9,30.6,32.1,27.6,28,37.5,20393,15478,17201,18479,19053,12336
2010/11/22,29.9,30.6,32.1,27.6,28,38,20393,15478,17201,18479,19053,12336
2010/11/17,30.3,31,32.5,28.1,28,38,20893,15978,17201,18479,19053,12336
2010/11/15,30.3,31,32.5,28.1,28,37.5,20893,15978,17201,18479,19053,12336
2010/11/10,29.8,30.5,32,27.6,28,37.5,20393,15478,17201,18479,19053,12336
2010/11/8,29.8,30.5,32,27.6,28,37,20393,15478,17201,18479,19053,12336
2010/11/2,29.4,30.1,31.6,27.1,28,37,19893,14978,17201,18479,19053,12336
2010/11/1,29.4,30.1,31.6,27.1,28,37,19893,14978,16575,17803,19053,12336
2010/10/27,29.3,30,31.5,27,28,37,19793,14878,16575,17803,19053,12336
2010/10/25,29.3,30,31.5,27,28,37.5,19793,14878,16575,17803,19053,12336
2010/10/18,29.6,30.3,31.8,27.3,28,37.5,20093,15178,16575,17803,19053,12336
2010/10/11,29.7,30.4,31.9,27.4,28,37.5,20193,15278,16575,17803,19053,12336
2010/10/6,29,29.7,31.2,26.7,28,37.5,19493,14578,16575,17803,19053,12336
2010/10/4,29,29.7,31.2,26.7,28,37,19493,14578,16575,17803,19053,12336
2010/10/2,29,29.7,31.2,26.6,28,37,19393,14478,16575,17803,19053,12336
2010/9/27,29,29.7,31.2,26.6,28,37,19393,14478,16943,18135,19053,12336
2010/9/15,28.8,29.5,31,26.4,28,37,19193,14278,16943,18135,19053,12336
2010/9/13,28.8,29.5,31,26.4,28,36.5,19193,14278,16943,18135,19053,12336
2010/9/6,28.6,29.3,30.8,26.2,28,36.5,18993,14078,16943,18135,19053,12336
2010/9/2,28.2,28.9,30.4,25.7,28,36.5,18493,13578,16943,18135,19053,12336
2010/8/30,28.2,28.9,30.4,25.7,28,36.5,18493,13578,16758,17907,19053,12336
2010/8/23,28.5,29.2,30.7,26.1,28,36.5,18893,13978,16758,17907,19053,12336
2010/8/18,29,29.7,31.2,26.6,28,36.5,19393,14478,16758,17907,19053,12336
2010/8/16,29,29.7,31.2,26.6,28,37.5,19393,14478,16758,17907,19053,12336
2010/8/11,29.6,30.3,31.8,27.2,28,37.5,19993,15078,16758,17907,19053,12336
2010/8/9,29.6,30.3,31.8,27.2,28,36.5,19993,15078,16758,17907,19053,12336
2010/8/2,28.8,29.5,31,26.4,28,36.5,19193,14278,16758,17907,19053,12336
2010/7/19,28.7,29.4,30.9,26.3,28,36.5,19093,14178,16473,17705,19053,12336
2010/7/14,28.2,28.9,30.4,25.7,28,36.5,18493,13578,16473,17705,19053,12336
2010/7/12,28.2,28.9,30.4,25.7,28,35.5,18493,13578,16473,17705,19053,12336
2010/7/7,28.6,29.3,30.8,26.2,28,35.5,18993,14078,16473,17705,19053,12336
2010/7/5,28.6,29.3,30.8,26.2,28,36.5,18993,14078,16473,17705,19053,12336
2010/7/2,29,29.7,31.2,26.6,28,36.5,19393,14478,16473,17705,19053,12336
2010/6/28,29,29.7,31.2,26.6,28,36.5,19393,14478,17181,18493,19053,12336
2010/6/23,29,29.7,31.2,26.7,28,36.5,19493,14578,17181,18493,19053,12336
2010/6/21,29,29.7,31.2,26.7,28,35.5,19493,14578,17181,18493,19053,12336
2010/6/14,28.5,29.2,30.7,26.1,28,35.5,18893,13978,17181,18493,19053,12336
2010/6/7,28.6,29.3,30.8,26.2,28,35.5,18993,14078,17181,18493,19053,12336
2010/6/2,27.9,28.6,30.1,25.4,28,35.5,18193,13278,17181,18493,19053,12336
2010/5/31,27.9,28.6,30.1,25.4,28,35.5,18193,13278,17808,18935,19053,12336
2010/5/26,28.4,29.1,30.6,25.9,28,35.5,18693,13778,17808,18935,19053,12336
2010/5/24,28.4,29.1,30.6,25.9,28,37,18693,13778,17808,18935,19053,12336
2010/5/19,29.5,30.2,31.7,27.3,28,37,20093,15178,17808,18935,19053,12336
2010/5/17,29.5,30.2,31.7,27.3,28,38,20093,15178,17808,18935,19053,12336
2010/5/10,29.8,30.5,32,27.6,28,38,20393,15478,17808,18935,19053,12336
2010/5/3,30,30.7,32.2,27.8,28,38,20593,15678,17808,18935,19053,12336
2010/5/2,29.8,30.5,32,27.5,28,38,20293,15378,17808,18935,19053,12336
2010/4/21,29.8,30.5,32,27.5,28,38,20293,15378,16727,17875,19053,12336
2010/4/19,29.8,30.5,32,27.5,28,37,20293,15378,16727,17875,19053,12336
2010/4/12,29.7,30.4,31.9,27.5,28,37,20293,15378,16727,17875,19053,12336
2010/4/5,29,29.7,31.2,26.6,28,37,19393,14478,16727,17875,19053,12336
2010/4/2,28.7,29.4,30.9,26.3,28,37,19093,14178,16727,17875,19053,12336
2010/3/15,28.7,29.4,30.9,26.3,28,37,19093,14178,16503,17625,19053,12336
2010/3/10,28.5,29.2,30.7,26.1,28,37,18893,13978,16503,17625,19053,12336
2010/3/8,28.5,29.2,30.7,26.1,28,36.5,18893,13978,16503,17625,19053,12336
2010/3/2,28.1,28.8,30.3,25.7,28,36.5,18493,13578,16503,17625,19053,12336
2010/3/1,28.1,28.8,30.3,25.7,28,36.5,18493,13578,16535,18114,19053,12336
2010/2/13,27.9,28.6,30.1,25.5,28,36.5,18293,13378,16535,18114,19053,12336
2010/2/10,28.6,29.3,30.8,26.1,28,36.5,18893,13978,16535,18114,19053,12336
2010/2/9,29,29.7,31.2,26.5,28,36.5,19293,14378,16535,18114,19053,12336
2010/2/8,29.1,29.8,31.3,26.6,28,36.5,19393,14478,16535,18114,19053,12336
2010/2/2,28.8,29.5,31,26.3,28,36.5,19093,14178,16535,18114,19053,12336
2010/2/1,28.8,29.5,31,26.3,28,36.5,19093,14178,16257,17832,19053,12336
2010/1/25,29.5,30.2,31.7,27,28,36.5,19793,14878,16257,17832,19053,12336
2010/1/11,30.1,30.8,32.3,27.7,28,36.5,20493,15578,16257,17832,19053,12336
2010/1/2,30,30.7,32.2,27.6,28,36.5,20393,15478,16257,17832,19053,12336
2009/12/26,29.2,29.9,31.4,26.8,28,36.5,19593,14678,16443,18031,19053,12336
2009/12/19,29.1,29.8,31.3,26.6,28,36.5,19393,14478,16443,18031,19053,12336
2009/12/16,29.8,30.5,32,27.4,28,36.5,20193,15278,16443,18031,19053,12336
2009/12/12,29.8,30.5,32,27.4,28,37,20193,15278,16443,18031,19053,12336
2009/12/5,30.3,31,32.5,27.9,28,37,20693,15778,16443,18031,19053,12336
2009/12/2,30,30.7,32.2,27.6,28,37,20393,15478,16443,18031,19053,12336
2009/11/28,30,30.7,32.2,27.6,28,37,20393,15478,15316,16767,19053,12336
2009/11/21,30.1,30.8,32.3,27.7,28,37,20493,15578,15316,16767,19053,12336
2009/11/14,30.2,30.9,32.4,27.8,28,37,20593,15678,15316,16767,19053,12336
2009/11/7,30.1,30.8,32.3,27.6,28,37,20393,15478,15316,16767,19053,12336
2009/11/2,29.5,30.2,31.7,26.6,28,37,19393,14478,15316,16767,19053,12336
2009/10/31,29.5,30.2,31.7,26.6,28,37,19393,14478,14903,16496,19053,12336
2009/10/28,29.7,30.4,31.9,26.7,28,37,19493,14578,14903,16496,19053,12336
2009/10/24,29.7,30.4,31.9,26.7,28,35.5,19493,14578,14903,16496,19053,12336
2009/10/21,28.8,29.5,31,26.3,28,35.5,19093,14178,14903,16496,19053,12336
2009/10/17,28.8,29.5,31,26.3,28,34,19093,14178,14903,16496,19053,12336
2009/10/14,28.1,28.8,30.3,25.5,28,34,18293,13378,14903,16496,19053,12336
2009/10/10,28.1,28.8,30.3,25.5,28,33.5,18293,13378,14903,16496,19053,12336
2009/10/7,27.6,28.3,29.8,25,28,33.5,17793,12878,14903,16496,19053,12336
2009/10/3,27.6,28.3,29.8,25,28,34.5,17793,12878,14903,16496,19053,12336
2009/10/2,28.3,29,30.5,25.7,28,34.5,18493,13578,14903,16496,19053,12336
2009/9/26,28.3,29,30.5,25.7,28,34.5,18493,13578,15039,16574,19053,12336
2009/9/12,28.3,29,30.5,25.8,28,34.5,18593,13678,15039,16574,19053,12336
2009/9/9,28.6,29.3,30.8,26.1,28,34.5,18893,13978,15039,16574,19053,12336
2009/9/5,28.6,29.3,30.8,26.1,28,35.5,18893,13978,15039,16574,19053,12336
2009/9/2,29,29.7,31.2,26.5,28,35.5,19293,14378,15039,16574,19053,12336
2009/8/29,29,29.7,31.2,26.5,28,35.5,19293,14378,14653,16065,19053,12336
2009/8/22,28.7,29.4,30.9,26.2,28,35.5,18993,14078,14653,16065,19053,12336
2009/8/12,28.3,29,30.5,25.7,28,35.5,18493,13578,14653,16065,19053,12336
2009/8/5,28.3,29,30.5,25.7,28,34.5,18493,13578,14653,16065,19053,12336
2009/8/2,28.3,29,30.5,25.7,28,34,18493,13578,14653,16065,19053,12336
2009/8/1,28.3,29,30.5,25.7,28,34,18493,13578,13986,15381,19053,12336
2009/7/29,27.6,28.3,29.8,25,28,34,17793,12878,13986,15381,19053,12336
2009/7/25,27.6,28.3,29.8,25,28,33,17793,12878,13986,15381,19053,12336
2009/7/18,27,27.7,29.2,24.3,28,33,17093,12178,13986,15381,19053,12336
2009/7/15,27.4,28.1,29.6,24.8,28,33,17593,12678,13986,15381,19053,12336
2009/7/11,27.4,28.1,29.6,24.8,28,34.5,17593,12678,13986,15381,19053,12336
2009/7/4,28.6,29.3,30.8,26.1,28,34.5,18893,13978,13986,15381,19053,12336
2009/7/2,28.3,29,30.5,25.5,28,34.5,18293,13378,13986,15381,19053,12336
2009/7/1,28.3,29,30.5,25.5,28,34.5,18293,13378,11818,13370,19053,12336
2009/6/27,28.3,29,30.5,25.5,28,35,18293,13378,11818,13370,19053,12336
2009/6/20,28,28.7,30.2,25,28,35,17793,12878,11818,13370,19053,12336
2009/6/17,27.3,28,29.5,24.1,28,35,16893,11978,11818,13370,19053,12336
2009/6/13,27.3,28,29.5,24.1,28,33.5,16893,11978,11818,13370,19053,12336
2009/6/10,27,27.7,29.2,23.9,28,33.5,16693,11778,11818,13370,19053,12336
2009/6/6,27,27.7,29.2,23.9,28,31.5,16693,11778,11818,13370,19053,12336
2009/6/3,26.5,27.2,28.7,23.6,28,31.5,16393,11478,11818,13370,19053,12336
2009/6/2,26.5,27.2,28.7,23.6,28,31,16393,11478,11818,13370,19053,12336
2009/5/30,26.5,27.2,28.7,23.6,28,31,16393,11478,11009,12888,19053,12336
2009/5/27,26.1,26.8,28.3,23.4,28,31,16193,11278,11009,12888,19053,12336
2009/5/23,26.1,26.8,28.3,23.4,28,30.5,16193,11278,11009,12888,19053,12336
2009/5/20,26,26.7,28.2,23.2,28,30.5,15993,11078,11009,12888,19053,12336
2009/5/16,26,26.7,28.2,23.2,28,30,15993,11078,11009,12888,19053,12336
2009/5/13,25.4,26.1,27.6,22.6,28,30,15393,10478,11009,12888,19053,12336
2009/5/9,25.4,26.1,27.6,22.6,28,29.5,15393,10478,11009,12888,19053,12336
2009/5/2,24.5,25.2,26.7,21.6,28,29.5,14393,9478,11009,12888,19053,12336
2009/4/25,24.6,25.3,26.8,21.7,28,29.5,14493,9578,9976,11375,19053,12336
2009/4/18,24.9,25.6,27.1,22.2,28,29.5,14993,10078,9976,11375,19053,12336
2009/4/11,24.8,25.5,27,22.1,28,29.5,14893,9978,9976,11375,19053,12336
